booking_id,entity_id,room_id,start_time,end_time,attended (YES/NO)
BKG304369,E102803,LAB_101,2025-09-21 22:34:43.447480461+00:00,2025-09-22 01:24:49.911407788+00:00,NO
BKG301466,E105296,ROOM_A1,2025-09-19 22:16:41.042389205+00:00,2025-09-19 21:30:38.602595407+00:00,YES
BKG305283,E103985,ROOM_A2,2025-09-10 16:39:57.018193667+00:00,2025-09-10 17:07:36.324060414+00:00,NO
BKG303124,E102228,LAB_102,2025-09-03 08:29:00.943291709+00:00,2025-09-03 10:34:09.659179266+00:00,YES
BKG303419,E103219,ROOM_A1,2025-09-20 06:02:02.728798228+00:00,2025-09-20 07:38:41.214430376+00:00,YES
BKG304398,E106975,LAB_305,2025-09-25 11:10:12.324698130+00:00,2025-09-25 13:08:01.312020908+00:00,NO
BKG302980,E105973,AUDITORIUM,2025-09-23 00:56:35.658419772+00:00,2025-09-23 03:24:49.190079874+00:00,NO
BKG301522,E100801,LAB_101,2025-09-13 05:13:04.268716784+00:00,2025-09-13 03:51:14.531177948+00:00,NO
BKG305397,E104562,AUDITORIUM,2025-09-18 13:03:19.682483976+00:00,2025-09-18 15:26:52.842332565+00:00,YES
BKG302986,E102214,LAB_102,2025-09-13 13:26:50.060314085+00:00,2025-09-13 17:48:20.943058985+00:00,YES
BKG304710,E100960,LAB_305,2025-09-16 19:52:28.478125312+00:00,2025-09-16 20:55:56.627724025+00:00,NO
BKG306632,E100170,LAB_102,2025-08-29 10:10:34.741245913+00:00,2025-08-29 11:56:24.302578377+00:00,YES
BKG304990,E105883,LAB_101,2025-09-20 14:35:25.312527013+00:00,2025-09-20 16:24:30.513911345+00:00,NO
BKG303253,E106998,ROOM_A2,2025-08-28 15:16:02.386528514+00:00,2025-08-28 15:49:22.734201759+00:00,YES
BKG304150,E105080,SEM_01,2025-09-18 19:54:37.714353321+00:00,2025-09-19 01:17:20.090293772+00:00,NO
BKG302214,E103444,ROOM_A1,2025-09-05 00:55:57.066111903+00:00,2025-09-05 01:16:18.699962325+00:00,YES
BKG304365,E105444,AUDITORIUM,2025-08-31 04:03:40.810599794+00:00,2025-08-31 05:24:41.844024511+00:00,YES
BKG302842,E104019,ROOM_A2,2025-09-01 22:55:57.458450830+00:00,2025-09-02 00:18:15.109033704+00:00,NO
BKG304400,E106391,ROOM_A1,2025-09-02 21:36:42.366600987+00:00,2025-09-02 22:48:05.530163944+00:00,YES
BKG304171,E102688,AUDITORIUM,2025-08-29 03:15:32.760170036+00:00,2025-08-29 03:24:44.307093955+00:00,YES
BKG303406,E100916,LAB_102,2025-08-28 01:24:48.697205256+00:00,2025-08-28 05:03:07.014713212+00:00,NO
BKG306777,E100163,SEM_01,2025-09-13 01:59:25.297874491+00:00,2025-09-13 03:26:33.054837827+00:00,NO
BKG305856,E102323,LAB_305,2025-09-20 19:21:32.536686903+00:00,2025-09-20 20:23:22.728536597+00:00,NO
BKG302382,E100256,LAB_101,2025-09-25 18:22:00.351286978+00:00,2025-09-25 19:39:35.588587154+00:00,NO
BKG301577,E101716,LAB_305,2025-09-25 07:39:24.601539582+00:00,2025-09-25 11:21:06.443690676+00:00,YES
BKG306488,E100420,LAB_305,2025-09-04 06:31:50.112778040+00:00,2025-09-04 08:02:53.333317003+00:00,YES
BKG301025,E105779,ROOM_A2,2025-09-12 12:16:03.145769694+00:00,2025-09-12 13:47:00.936535161+00:00,YES
BKG301905,E103171,LAB_102,2025-09-15 04:15:20.714732960+00:00,2025-09-15 03:14:15.476381904+00:00,YES
BKG306963,E105103,LAB_102,2025-09-18 23:44:15.154750721+00:00,2025-09-18 23:33:02.539824437+00:00,YES
BKG303323,E105139,LAB_305,2025-09-14 21:36:22.766234640+00:00,2025-09-15 01:48:06.392035+00:00,NO
BKG306331,E105393,ROOM_A2,2025-09-13 21:30:38.438458464+00:00,2025-09-13 23:05:18.204222151+00:00,YES
BKG304054,E103648,ROOM_A2,2025-09-03 01:44:52.630323714+00:00,2025-09-03 04:00:14.705164266+00:00,YES
BKG304073,E100200,ROOM_A2,2025-09-22 02:43:36.622395235+00:00,2025-09-22 02:54:35.545900983+00:00,NO
BKG300873,E101115,AUDITORIUM,2025-09-10 13:48:11.778646117+00:00,2025-09-10 13:38:51.514005192+00:00,NO
BKG300202,E106436,ROOM_A1,2025-09-01 00:50:21.132214967+00:00,2025-09-01 01:01:29.206427286+00:00,YES
BKG301516,E101780,ROOM_A2,2025-09-05 00:00:13.033885481+00:00,2025-09-04 23:29:11.723558536+00:00,YES
BKG304765,E102119,SEM_01,2025-09-09 01:31:12.586585619+00:00,2025-09-09 05:08:56.114318888+00:00,YES
BKG306686,E100645,LAB_305,2025-09-20 21:49:10.735613911+00:00,2025-09-20 22:44:23.304922627+00:00,YES
BKG306028,E100610,LAB_101,2025-08-28 13:23:54.610851727+00:00,2025-08-28 14:04:15.794014418+00:00,YES
BKG301163,E101624,AUDITORIUM,2025-09-01 22:15:15.296652393+00:00,2025-09-01 23:47:04.213041415+00:00,NO
BKG303632,E100035,ROOM_A2,2025-08-29 06:52:15.977164869+00:00,2025-08-29 11:01:12.212535546+00:00,NO
BKG305389,E106590,LAB_305,2025-08-29 15:45:14.287175641+00:00,2025-08-29 17:54:59.553541589+00:00,NO
BKG303228,E102000,LAB_101,2025-09-21 21:25:23.223653585+00:00,2025-09-22 00:38:48.684928660+00:00,YES
BKG301387,E102771,ROOM_A2,2025-09-01 11:28:51.560079859+00:00,2025-09-01 13:35:08.094377913+00:00,YES
BKG303937,E100745,ROOM_A2,2025-09-16 09:31:21.136523082+00:00,2025-09-16 12:01:51.860034951+00:00,NO
BKG306753,E100783,SEM_01,2025-09-22 20:55:05.737450742+00:00,2025-09-22 22:05:53.877373725+00:00,YES
BKG302486,E106797,LAB_101,2025-09-16 14:58:53.089842433+00:00,2025-09-16 16:26:55.301028108+00:00,NO
BKG304409,E106639,ROOM_A1,2025-08-31 14:52:45.976382591+00:00,2025-08-31 15:39:11.354976569+00:00,NO
BKG304455,E106334,LAB_305,2025-09-05 21:27:29.931374448+00:00,2025-09-05 23:43:17.418804297+00:00,NO
BKG302573,E102194,ROOM_A2,2025-09-21 01:37:35.018224799+00:00,2025-09-21 02:55:30.623202022+00:00,YES
BKG304328,E105153,SEM_01,2025-09-20 09:29:05.644539229+00:00,2025-09-20 13:29:46.488676952+00:00,NO
BKG305809,E101803,ROOM_A2,2025-08-27 21:53:31.167787353+00:00,2025-08-27 21:33:08.786921231+00:00,YES
BKG302070,E103332,LAB_305,2025-09-25 19:25:59.024780148+00:00,2025-09-25 21:10:30.943855404+00:00,NO
BKG303371,E101091,ROOM_A2,2025-09-22 09:10:56.499242749+00:00,2025-09-22 10:15:34.031843936+00:00,NO
BKG300741,E102545,LAB_101,2025-09-01 12:14:21.765748573+00:00,2025-09-01 13:51:25.536348854+00:00,YES
BKG304947,E105918,ROOM_A2,2025-09-01 22:12:01.692259076+00:00,2025-09-01 23:39:55.938959208+00:00,YES
BKG301964,E105871,AUDITORIUM,2025-08-29 12:07:25.532527965+00:00,2025-08-29 13:44:23.006165486+00:00,YES
BKG303930,E103510,LAB_102,2025-09-12 02:08:12.603832864+00:00,2025-09-12 04:58:44.611526308+00:00,YES
BKG303017,E100235,SEM_01,2025-09-23 02:15:09.318222731+00:00,2025-09-23 04:20:40.978975838+00:00,YES
BKG305186,E101373,SEM_01,2025-09-24 01:22:55.009542559+00:00,2025-09-24 07:12:16.476026356+00:00,YES
BKG301964,E100101,AUDITORIUM,2025-09-16 14:22:26.093193870+00:00,2025-09-16 17:19:24.683357660+00:00,YES
BKG306565,E105567,ROOM_A1,2025-09-07 15:26:20.883027366+00:00,2025-09-07 14:26:55.636475369+00:00,NO
BKG304913,E102007,ROOM_A1,2025-09-10 00:43:42.105680239+00:00,2025-09-10 01:37:21.652949493+00:00,YES
BKG304658,E102226,AUDITORIUM,2025-09-16 16:01:51.953835421+00:00,2025-09-16 18:38:31.476137169+00:00,YES
BKG303054,E102969,SEM_01,2025-09-18 12:40:43.742224244+00:00,2025-09-18 12:36:14.527093282+00:00,NO
BKG300734,E104707,AUDITORIUM,2025-08-30 07:18:13.478075598+00:00,2025-08-30 07:11:13.628537564+00:00,NO
BKG301218,E106466,ROOM_A2,2025-08-29 17:03:21.933213187+00:00,2025-08-29 17:00:33.900333694+00:00,NO
BKG301940,E105766,ROOM_A1,2025-09-22 05:49:20.473314996+00:00,2025-09-22 06:43:00.268004522+00:00,NO
BKG300434,E106372,ROOM_A1,2025-08-28 11:20:56.185894048+00:00,2025-08-28 14:43:46.989378880+00:00,YES
BKG304503,E101928,SEM_01,2025-09-07 10:38:28.189207815+00:00,2025-09-07 12:58:39.268044436+00:00,NO
BKG300287,E106133,LAB_102,2025-08-30 19:54:59.420247223+00:00,2025-08-30 22:12:59.728603132+00:00,NO
BKG303116,E102623,LAB_305,2025-09-11 12:48:16.843211541+00:00,2025-09-11 11:09:48.146763580+00:00,YES
BKG305853,E100596,ROOM_A1,2025-09-13 09:38:07.008940950+00:00,2025-09-13 11:34:52.331174095+00:00,YES
BKG300916,E105043,LAB_305,2025-09-10 15:51:35.434852931+00:00,2025-09-10 17:34:30.367665934+00:00,NO
BKG306253,E104375,ROOM_A2,2025-09-01 02:45:53.698924904+00:00,2025-09-01 03:43:51.020450928+00:00,NO
BKG302785,E102219,LAB_102,2025-09-02 03:55:16.578742644+00:00,2025-09-02 07:16:28.871801933+00:00,NO
BKG304555,E106630,LAB_101,2025-09-05 16:47:42.529228265+00:00,2025-09-05 19:48:46.355579545+00:00,NO
BKG304246,E101047,LAB_305,2025-09-11 10:23:27.534980505+00:00,2025-09-11 10:50:45.685538562+00:00,YES
BKG302694,E105670,AUDITORIUM,2025-09-07 07:38:08.785777671+00:00,2025-09-07 09:29:12.156834393+00:00,NO
BKG303045,E101902,AUDITORIUM,2025-09-02 14:57:37.339389967+00:00,2025-09-02 16:53:17.264460901+00:00,YES
BKG301132,E106703,LAB_305,2025-09-18 01:01:19.135716606+00:00,2025-09-18 02:07:35.667438665+00:00,NO
BKG306849,E105174,ROOM_A1,2025-09-01 17:30:32.044594370+00:00,2025-09-01 23:28:17.882487939+00:00,NO
BKG301751,E104651,AUDITORIUM,2025-08-31 05:05:25.773779242+00:00,2025-08-31 07:19:02.842021145+00:00,NO
BKG302828,E102258,ROOM_A2,2025-09-11 20:25:33.146507329+00:00,2025-09-11 16:49:59.387743040+00:00,YES
BKG300910,E104262,ROOM_A1,2025-09-17 06:30:12.221575411+00:00,2025-09-17 11:23:52.697825441+00:00,NO
BKG300522,E102143,ROOM_A1,2025-09-16 15:12:28.368661838+00:00,2025-09-16 16:08:02.417062536+00:00,YES
BKG300161,E106611,AUDITORIUM,2025-09-23 05:17:24.994145195+00:00,2025-09-23 09:47:09.161168698+00:00,NO
BKG302885,E105520,ROOM_A1,2025-09-07 11:53:38.367155687+00:00,2025-09-07 11:38:27.327308548+00:00,YES
BKG300227,E100064,LAB_305,2025-09-23 23:50:05.690267363+00:00,2025-09-24 01:24:35.932493795+00:00,NO
BKG303346,E100249,LAB_305,2025-09-05 11:45:06.818668861+00:00,2025-09-05 12:00:04.951082780+00:00,YES
BKG304680,E106609,AUDITORIUM,2025-09-05 18:07:06.730513384+00:00,2025-09-05 20:51:23.824651267+00:00,NO
BKG301855,E103391,SEM_01,2025-09-22 06:42:20.311727950+00:00,2025-09-22 10:15:19.056680656+00:00,NO
BKG300507,E101273,ROOM_A2,2025-09-10 15:42:33.076703872+00:00,2025-09-10 16:05:18.504509104+00:00,NO
BKG303969,E106902,ROOM_A2,2025-09-14 17:17:35.768072861+00:00,2025-09-14 20:51:03.075055335+00:00,YES
BKG305225,E103929,SEM_01,2025-08-31 00:51:03.957688020+00:00,2025-08-31 02:04:46.584122239+00:00,YES
BKG303933,E105269,SEM_01,2025-09-23 12:07:53.990109854+00:00,2025-09-23 14:55:13.307386170+00:00,YES
BKG300306,E104453,AUDITORIUM,2025-09-07 16:12:24.317673538+00:00,2025-09-07 17:57:16.542040763+00:00,YES
BKG305819,E100399,SEM_01,2025-09-01 21:41:51.561671450+00:00,2025-09-02 02:05:23.229925635+00:00,NO
BKG302768,E106093,LAB_305,2025-09-20 02:37:54.644292774+00:00,2025-09-20 04:12:29.380840775+00:00,NO
BKG300500,E100503,ROOM_A1,2025-09-12 08:36:58.667918495+00:00,2025-09-12 10:09:56.407100486+00:00,NO
BKG305667,E104797,ROOM_A2,2025-09-11 13:33:33.653093218+00:00,2025-09-11 17:07:08.597055151+00:00,YES
BKG306226,E105474,ROOM_A1,2025-09-10 07:22:26.256487062+00:00,2025-09-10 10:17:33.537044998+00:00,YES
BKG304657,E102742,ROOM_A1,2025-09-13 10:24:02.156543627+00:00,2025-09-13 11:01:39.593460317+00:00,NO
BKG306836,E103254,LAB_305,2025-09-01 23:30:35.581349232+00:00,2025-09-02 01:43:08.596611246+00:00,YES
BKG303124,E104937,AUDITORIUM,2025-09-08 13:16:50.126037702+00:00,2025-09-08 15:14:23.212474079+00:00,NO
BKG306483,E102117,LAB_101,2025-08-31 15:58:02.393215548+00:00,2025-08-31 17:39:24.313336928+00:00,YES
BKG301428,E103248,LAB_305,2025-09-05 16:50:10.604471522+00:00,2025-09-05 19:40:56.584480641+00:00,YES
BKG304548,E106804,AUDITORIUM,2025-09-18 06:10:22.177446840+00:00,2025-09-18 06:59:20.134388008+00:00,NO
BKG302415,E105873,LAB_305,2025-08-31 10:07:06.918305625+00:00,2025-08-31 11:10:12.957896072+00:00,NO
BKG300041,E100363,LAB_101,2025-09-24 16:06:56.813310796+00:00,2025-09-24 17:38:08.632842537+00:00,YES
BKG303045,E100417,ROOM_A1,2025-09-16 04:36:09.955430425+00:00,2025-09-16 06:10:06.998678467+00:00,NO
BKG303217,E106105,LAB_102,2025-09-13 23:55:04.344423789+00:00,2025-09-13 23:36:18.109433930+00:00,NO
BKG300011,E105039,LAB_102,2025-08-27 01:18:33.790200212+00:00,2025-08-27 05:09:24.849790716+00:00,YES
BKG305850,E100649,LAB_102,2025-09-16 12:55:57.541597372+00:00,2025-09-16 13:30:29.820558805+00:00,NO
BKG304601,E100838,ROOM_A1,2025-08-27 02:51:51.930204292+00:00,2025-08-27 01:33:59.316625184+00:00,NO
BKG300018,E101285,LAB_102,2025-09-03 22:24:33.176580884+00:00,2025-09-03 20:21:44.980052110+00:00,YES
BKG300485,E101284,ROOM_A1,2025-09-13 18:18:31.693337076+00:00,2025-09-13 20:42:59.325229142+00:00,NO
BKG300125,E106753,LAB_305,2025-08-30 17:48:06.119794052+00:00,2025-08-30 19:33:39.567669904+00:00,NO
BKG300927,E102931,ROOM_A2,2025-09-14 13:15:50.734972770+00:00,2025-09-14 15:56:45.792181711+00:00,NO
BKG301283,E101573,ROOM_A1,2025-09-04 13:57:37.479053365+00:00,2025-09-04 14:52:45.236382719+00:00,NO
BKG301925,E101763,ROOM_A1,2025-08-28 00:58:28.468765158+00:00,2025-08-28 03:26:33.882054797+00:00,YES
BKG302089,E101096,AUDITORIUM,2025-09-14 20:10:56.070473245+00:00,2025-09-14 18:53:41.032510516+00:00,YES
BKG303335,E101874,SEM_01,2025-08-28 21:50:15.918436811+00:00,2025-08-28 22:29:48.765587280+00:00,NO
BKG303398,E101727,ROOM_A1,2025-09-17 06:03:14.380065413+00:00,2025-09-17 08:36:37.868843586+00:00,NO
BKG306533,E102771,ROOM_A2,2025-09-13 00:56:52.895706387+00:00,2025-09-13 03:40:59.999943763+00:00,YES
BKG301072,E101389,ROOM_A2,2025-09-24 15:51:33.886072849+00:00,2025-09-24 16:48:00.579657440+00:00,YES
BKG305422,E100218,AUDITORIUM,2025-08-27 10:30:10.258945986+00:00,2025-08-27 11:50:01.758069280+00:00,NO
BKG304288,E104563,SEM_01,2025-09-07 21:00:51.639383417+00:00,2025-09-07 21:00:12.245093304+00:00,NO
BKG304157,E105532,ROOM_A2,2025-09-25 18:20:44.214737314+00:00,2025-09-25 20:16:52.894449497+00:00,NO
BKG306577,E104261,ROOM_A2,2025-08-28 00:00:07.737257250+00:00,2025-08-28 03:16:47.659535332+00:00,YES
BKG306885,E101366,SEM_01,2025-09-25 21:53:32.175941284+00:00,2025-09-26 03:22:44.375478300+00:00,NO
BKG305963,E105433,ROOM_A1,2025-09-24 21:16:32.664871402+00:00,2025-09-24 23:38:06.288264410+00:00,NO
BKG304122,E105512,LAB_305,2025-09-13 05:39:07.025610766+00:00,2025-09-13 05:42:24.258217889+00:00,NO
BKG302034,E105703,LAB_101,2025-09-20 13:40:36.202919187+00:00,2025-09-20 16:34:16.419638052+00:00,NO
BKG306065,E102333,LAB_102,2025-09-07 17:27:49.522641606+00:00,2025-09-07 18:32:32.683839290+00:00,YES
BKG301133,E101263,LAB_102,2025-09-12 00:00:23.179475029+00:00,2025-09-12 03:10:20.181705864+00:00,NO
BKG302335,E102556,ROOM_A1,2025-08-30 08:32:09.081860570+00:00,2025-08-30 09:08:44.268682581+00:00,NO
BKG306301,E102678,LAB_102,2025-09-25 20:30:54.306039539+00:00,2025-09-26 00:02:24.276101621+00:00,NO
BKG300111,E106622,ROOM_A2,2025-09-01 10:44:30.796063855+00:00,2025-09-01 10:37:53.286453977+00:00,NO
BKG300860,E104401,LAB_305,2025-09-24 19:53:09.066384118+00:00,2025-09-24 19:52:08.648518815+00:00,YES
BKG301577,E102357,AUDITORIUM,2025-08-30 03:08:53.903741310+00:00,2025-08-30 07:33:20.372326325+00:00,NO
BKG306777,E101748,LAB_102,2025-09-06 10:03:28.824866297+00:00,2025-09-06 08:54:36.671444325+00:00,NO
BKG304528,E102366,LAB_102,2025-09-13 11:54:38.834666641+00:00,2025-09-13 14:49:30.333758480+00:00,NO
BKG304645,E102053,AUDITORIUM,2025-09-01 03:33:09.018942952+00:00,2025-09-01 03:18:18.408548909+00:00,YES
BKG305792,E105347,LAB_102,2025-09-03 17:04:35.885625334+00:00,2025-09-03 20:32:15.476335980+00:00,NO
BKG306447,E100753,ROOM_A1,2025-08-27 06:54:36.590883330+00:00,2025-08-27 08:41:34.229079382+00:00,NO
BKG303164,E104521,ROOM_A2,2025-09-14 02:04:38.704175199+00:00,2025-09-14 04:45:40.839147212+00:00,YES
BKG302117,E102559,LAB_102,2025-09-15 10:03:51.814138021+00:00,2025-09-15 10:31:38.170911283+00:00,NO
BKG300132,E103245,ROOM_A1,2025-08-28 08:47:39.934234722+00:00,2025-08-28 10:02:55.094109743+00:00,NO
BKG301514,E103263,ROOM_A1,2025-09-25 13:16:19.025557561+00:00,2025-09-25 17:40:04.233650586+00:00,NO
BKG300246,E105299,SEM_01,2025-08-31 04:20:54.958183781+00:00,2025-08-31 03:44:17.514269513+00:00,YES
BKG305665,E102309,ROOM_A2,2025-09-07 08:11:40.643643287+00:00,2025-09-07 09:24:01.742755577+00:00,YES
BKG300668,E103277,ROOM_A2,2025-09-10 08:51:19.670841862+00:00,2025-09-10 14:31:19.813453277+00:00,YES
BKG306500,E105983,LAB_102,2025-09-07 02:02:47.231358467+00:00,2025-09-07 02:07:26.552088274+00:00,NO
BKG303283,E103625,SEM_01,2025-09-20 01:12:00.817802746+00:00,2025-09-20 00:42:03.405625792+00:00,NO
BKG302175,E105668,ROOM_A2,2025-09-11 01:21:27.328125264+00:00,2025-09-11 03:16:53.931034085+00:00,NO
BKG301477,E106034,ROOM_A2,2025-08-28 09:52:29.611677803+00:00,2025-08-28 10:27:09.229825621+00:00,YES
BKG306344,E103365,LAB_305,2025-08-30 01:12:04.532770081+00:00,2025-08-30 02:55:09.110023798+00:00,YES
BKG302288,E104121,ROOM_A2,2025-09-16 07:23:47.877858895+00:00,2025-09-16 11:50:37.964700987+00:00,YES
BKG300735,E106871,LAB_305,2025-08-28 08:59:22.250961022+00:00,2025-08-28 12:15:35.943276975+00:00,YES
BKG300566,E106438,LAB_305,2025-09-16 04:36:06.994506108+00:00,2025-09-16 06:41:21.403489736+00:00,YES
BKG304553,E105058,LAB_305,2025-09-01 01:21:41.896983643+00:00,2025-09-01 04:06:56.240235571+00:00,NO
BKG304992,E101112,AUDITORIUM,2025-09-15 03:33:32.655820792+00:00,2025-09-15 04:11:00.519168405+00:00,YES
BKG300342,E100886,LAB_101,2025-09-09 01:21:35.782617876+00:00,2025-09-09 02:58:38.262849995+00:00,NO
BKG305004,E104173,SEM_01,2025-09-02 07:12:21.342220162+00:00,2025-09-02 09:33:21.241594776+00:00,NO
BKG303878,E100000,LAB_305,2025-09-23 14:09:54.483090370+00:00,2025-09-23 18:12:28.114677058+00:00,NO
BKG304350,E102292,SEM_01,2025-09-15 16:32:25.690171955+00:00,2025-09-15 15:30:20.067627939+00:00,YES
BKG302276,E104366,ROOM_A2,2025-09-18 23:34:37.180796014+00:00,2025-09-19 00:48:33.898461794+00:00,NO
BKG304628,E104753,LAB_101,2025-09-07 09:38:37.797223255+00:00,2025-09-07 12:36:15.463006693+00:00,YES
BKG301334,E105442,ROOM_A1,2025-09-03 12:11:05.080384814+00:00,2025-09-03 12:35:25.125740585+00:00,NO
BKG301542,E103286,LAB_305,2025-09-20 14:00:47.900534975+00:00,2025-09-20 14:18:39.591365313+00:00,YES
BKG303568,E102030,ROOM_A2,2025-09-21 08:48:03.408022127+00:00,2025-09-21 10:57:32.401818942+00:00,YES
BKG305069,E106681,SEM_01,2025-09-14 23:45:54.604476118+00:00,2025-09-15 01:17:16.570916804+00:00,YES
BKG301111,E104174,ROOM_A1,2025-09-19 19:47:05.222828566+00:00,2025-09-19 23:22:04.504436280+00:00,NO
BKG304844,E106208,SEM_01,2025-09-24 11:42:25.958251922+00:00,2025-09-24 12:30:20.898655784+00:00,NO
BKG303974,E100179,LAB_101,2025-09-21 18:12:03.253998679+00:00,2025-09-21 21:11:05.832190240+00:00,YES
BKG301224,E104396,LAB_305,2025-09-10 12:35:56.268934278+00:00,2025-09-10 16:07:48.392737090+00:00,YES
BKG305867,E101844,ROOM_A2,2025-08-30 06:21:39.191703486+00:00,2025-08-30 05:22:56.723243125+00:00,NO
BKG301612,E105353,AUDITORIUM,2025-09-10 18:10:48.680631008+00:00,2025-09-10 18:25:24.013117591+00:00,NO
BKG303373,E106045,AUDITORIUM,2025-09-19 10:33:52.903403033+00:00,2025-09-19 12:23:52.652591801+00:00,YES
BKG303730,E103818,LAB_305,2025-09-09 02:32:03.439766210+00:00,2025-09-09 00:42:48.087010341+00:00,YES
BKG302149,E102825,LAB_305,2025-09-09 07:08:01.258447013+00:00,2025-09-09 09:17:53.071862698+00:00,NO
BKG306194,E106445,SEM_01,2025-09-04 04:53:40.820074427+00:00,2025-09-04 03:37:45.750463086+00:00,NO
BKG300266,E102631,LAB_305,2025-09-01 09:13:36.826380672+00:00,2025-09-01 10:48:11.818043894+00:00,NO
BKG301210,E103193,ROOM_A1,2025-09-02 10:32:07.586716685+00:00,2025-09-02 12:19:10.951625198+00:00,YES
BKG306554,E104103,LAB_101,2025-08-29 12:01:16.272077907+00:00,2025-08-29 14:06:16.329352533+00:00,NO
BKG305366,E105038,LAB_101,2025-09-15 17:49:29.122188280+00:00,2025-09-15 18:18:59.939974652+00:00,YES
BKG303324,E104345,LAB_305,2025-09-02 15:41:14.570959465+00:00,2025-09-02 16:11:34.453869697+00:00,YES
BKG304755,E105318,SEM_01,2025-09-13 03:51:15.650332753+00:00,2025-09-13 05:10:40.379822507+00:00,YES
BKG304166,E105753,SEM_01,2025-09-17 22:19:53.945731361+00:00,2025-09-18 01:12:24.883241943+00:00,NO
BKG300246,E104625,LAB_101,2025-09-15 16:37:46.869291584+00:00,2025-09-15 16:51:26.104481891+00:00,NO
BKG303469,E102765,SEM_01,2025-09-25 16:21:24.608295089+00:00,2025-09-25 16:22:35.720723884+00:00,YES
BKG302460,E103740,AUDITORIUM,2025-08-28 19:49:38.610651935+00:00,2025-08-28 21:58:08.233409674+00:00,NO
BKG302672,E106869,LAB_102,2025-09-16 13:49:11.435108428+00:00,2025-09-16 14:19:53.032841243+00:00,NO
BKG304189,E103328,LAB_305,2025-09-11 13:55:50.699589759+00:00,2025-09-11 14:09:24.653492423+00:00,YES
BKG301320,E103184,ROOM_A2,2025-09-25 00:05:50.614546201+00:00,2025-09-25 02:21:32.825320835+00:00,YES
BKG302023,E105538,SEM_01,2025-09-01 04:32:05.913254126+00:00,2025-09-01 06:09:48.936513329+00:00,YES
BKG300961,E106143,ROOM_A1,2025-09-13 16:10:50.999240980+00:00,2025-09-13 18:32:52.194292693+00:00,YES
BKG300713,E104320,LAB_101,2025-09-09 14:26:25.612223699+00:00,2025-09-09 17:26:58.423810312+00:00,NO
BKG304861,E106643,AUDITORIUM,2025-09-12 23:11:59.645308775+00:00,2025-09-13 00:48:35.559697760+00:00,YES
BKG302343,E105348,AUDITORIUM,2025-09-18 21:25:59.485160851+00:00,2025-09-18 23:30:55.379213986+00:00,YES
BKG301192,E101080,LAB_101,2025-09-08 18:16:30.249851113+00:00,2025-09-08 19:29:41.787946519+00:00,NO
BKG302616,E100775,AUDITORIUM,2025-09-09 05:09:48.418494197+00:00,2025-09-09 08:22:16.992438844+00:00,YES
BKG304167,E105495,AUDITORIUM,2025-09-09 10:29:10.451453757+00:00,2025-09-09 15:27:18.458407875+00:00,NO
BKG302244,E105960,SEM_01,2025-08-28 03:37:53.830723904+00:00,2025-08-28 03:54:46.271579195+00:00,YES
BKG302900,E106403,LAB_305,2025-09-04 23:30:48.484312985+00:00,2025-09-05 01:59:47.562496955+00:00,NO
BKG305909,E103224,LAB_102,2025-08-31 23:18:34.275969176+00:00,2025-09-01 00:43:09.600328082+00:00,YES
BKG306445,E102404,LAB_101,2025-09-02 15:11:32.518894156+00:00,2025-09-02 16:00:22.784754840+00:00,NO
BKG305465,E106337,LAB_102,2025-09-20 07:34:35.752075843+00:00,2025-09-20 09:02:35.687139124+00:00,YES
BKG304094,E102310,ROOM_A1,2025-09-22 23:50:39.566275911+00:00,2025-09-23 02:17:14.389368262+00:00,YES
BKG302432,E100180,LAB_305,2025-08-29 15:41:40.942531739+00:00,2025-08-29 20:05:14.446425166+00:00,YES
BKG306566,E104050,ROOM_A1,2025-09-14 10:29:26.300674079+00:00,2025-09-14 13:46:42.471783182+00:00,NO
BKG306208,E104979,ROOM_A2,2025-09-19 18:59:21.096701362+00:00,2025-09-19 22:58:22.422995099+00:00,YES
BKG304791,E104394,ROOM_A2,2025-09-14 08:58:37.635159344+00:00,2025-09-14 09:44:55.229727967+00:00,YES
BKG303320,E100863,ROOM_A1,2025-09-07 23:38:51.541408281+00:00,2025-09-08 01:55:00.569579230+00:00,NO
BKG301015,E100137,LAB_305,2025-08-28 16:26:16.771307468+00:00,2025-08-28 15:24:09.894866743+00:00,YES
BKG301935,E101474,LAB_101,2025-09-22 17:05:50.064237756+00:00,2025-09-22 19:55:45.893141215+00:00,NO
BKG300876,E102623,SEM_01,2025-09-05 01:52:40.305350426+00:00,2025-09-05 03:25:44.535817473+00:00,NO
